rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
6,0.675,0.62,0.48,0.49,-0.36,82.08,75.59,8.09,-1.02,0.18,0.01
6,0.7,0.62,0.48,0.49,-0.36,80.74,75.62,7.1,-1.04,0.17,0.08
6,0.725,0.62,0.48,0.49,-0.36,80.74,75.62,7.1,-1.04,0.17,0.08
6,0.75,0.63,0.47,0.49,-0.36,78.13,75.45,4.87,-1.11,0.16,0.31
6,0.775,0.63,0.47,0.49,-0.36,75.17,74.92,2.12,-1.09,0.19,0.38
6,0.8,0.64,0.47,0.48,-0.36,72.8,74.46,0.03,-1.16,0.14,0.24
6,0.825,0.65,0.46,0.47,-0.36,68.12,73.41,355.59,-1.18,0.37,0.32
6,0.85,0.66,0.46,0.46,-0.36,62.0,71.77,350.04,-1.15,0.36,0.58
6,0.875,0.68,0.44,0.45,-0.36,55.54,70.02,344.48,-1.13,0.33,0.77
6,0.9,0.69,0.43,0.44,-0.36,50.61,68.8,340.76,-1.27,0.12,0.59
6,0.925,0.71,0.41,0.43,-0.37,43.21,66.46,334.51,-1.22,0.34,0.83
6,0.95,0.73,0.39,0.41,-0.38,36.28,63.58,328.4,-1.34,0.21,0.61
6,0.975,0.74,0.37,0.39,-0.38,31.96,61.3,324.5,-1.24,0.42,0.71
6,1.0,0.76,0.34,0.37,-0.4,25.7,57.07,319.12,-1.19,0.3,0.94
6,1.025,0.76,0.34,0.37,-0.4,25.7,57.07,319.12,-1.19,0.3,0.94
6,1.05,0.78,0.31,0.34,-0.41,20.26,52.58,315.12,-1.28,0.02,0.78
6,1.075,0.8,0.28,0.31,-0.42,16.52,47.48,311.74,-1.07,0.42,0.84
6,1.1,0.81,0.25,0.28,-0.44,12.98,42.3,308.75,-1.07,0.42,0.83
6,1.125,0.83,0.21,0.25,-0.45,9.11,37.03,306.23,-0.97,0.13,0.87
6,1.15,0.83,0.21,0.25,-0.45,9.11,37.03,306.23,-0.97,0.13,0.87
6,1.175,0.84,0.18,0.21,-0.46,6.56,31.66,303.88,-0.83,0.16,0.81
6,1.2,0.84,0.14,0.18,-0.48,4.42,26.49,301.68,-0.75,0.18,0.79
6,1.225,0.84,0.11,0.15,-0.49,2.28,21.39,299.66,-0.64,0.0,0.78
6,1.25,0.84,0.08,0.12,-0.51,0.69,16.63,297.84,-0.47,0.14,0.45
6,1.275,0.84,0.05,0.09,-0.53,359.29,11.91,295.96,-0.43,0.2,0.72
6,1.3,0.83,0.01,0.07,-0.54,357.08,7.57,294.1,-0.4,-0.01,0.48
6,1.325,0.83,0.01,0.07,-0.54,357.08,7.57,294.1,-0.4,-0.01,0.48
6,1.35,0.83,-0.02,0.04,-0.55,355.56,3.18,292.59,-0.18,0.17,0.58
6,1.375,0.82,-0.05,0.03,-0.56,353.66,-0.76,291.65,-0.22,-0.06,0.36
6,1.4,0.82,-0.05,0.03,-0.56,353.66,-0.76,291.65,-0.22,-0.06,0.36
6,1.425,0.81,-0.11,-0.01,-0.57,350.35,-7.52,290.85,0.01,-0.08,0.29
6,1.45,0.81,-0.13,-0.02,-0.57,349.24,-10.24,290.71,0.09,-0.03,0.43
6,1.475,0.81,-0.14,-0.03,-0.57,348.59,-11.69,290.76,0.16,-0.04,0.42
6,1.5,0.8,-0.15,-0.03,-0.57,347.69,-13.34,291.01,0.22,-0.23,0.4
6,1.525,0.8,-0.15,-0.03,-0.57,347.69,-13.34,291.01,0.22,-0.23,0.4
6,1.55,0.8,-0.16,-0.04,-0.57,347.41,-14.46,291.21,0.28,-0.07,0.41
6,1.575,0.8,-0.16,-0.05,-0.57,347.48,-15.04,291.23,0.3,-0.06,0.43
6,1.6,0.8,-0.16,-0.05,-0.56,347.37,-15.19,291.4,0.31,-0.12,0.65
6,1.625,0.8,-0.16,-0.05,-0.56,347.35,-14.99,291.65,0.31,-0.21,0.49
6,1.65,0.81,-0.15,-0.05,-0.56,348.3,-14.46,291.7,0.33,0.07,0.53
6,1.675,0.81,-0.15,-0.05,-0.56,348.3,-14.46,291.7,0.33,0.07,0.53
6,1.7,0.81,-0.15,-0.04,-0.56,348.45,-13.26,291.82,0.22,-0.19,0.46
6,1.725,0.81,-0.14,-0.03,-0.56,349.05,-11.85,291.87,0.23,-0.18,0.54
6,1.75,0.81,-0.14,-0.03,-0.56,349.05,-11.85,291.87,0.23,-0.18,0.54
6,1.775,0.82,-0.11,-0.01,-0.56,350.48,-7.7,291.85,0.04,-0.12,0.52
6,1.8,0.82,-0.11,-0.01,-0.56,350.48,-7.7,291.85,0.04,-0.12,0.52
6,1.825,0.82,-0.08,0.0,-0.56,351.65,-5.01,291.75,0.07,-0.07,0.58
6,1.85,0.82,-0.06,0.02,-0.56,352.44,-1.86,291.79,-0.11,-0.11,0.56
6,1.875,0.82,-0.04,0.04,-0.56,353.33,1.56,292.01,-0.15,0.05,0.61
6,1.9,0.83,-0.02,0.06,-0.55,354.37,5.22,292.15,-0.26,0.0,0.62
6,1.925,0.83,0.01,0.09,-0.55,355.26,9.31,292.51,-0.27,0.04,0.83
6,1.95,0.83,0.04,0.12,-0.54,355.99,13.69,292.94,-0.46,0.01,0.69
6,1.975,0.82,0.05,0.14,-0.54,356.55,16.61,293.23,-0.53,-0.05,0.57
6,2.0,0.82,0.08,0.16,-0.53,357.56,21.23,293.84,-0.63,0.18,0.72
6,2.025,0.82,0.11,0.2,-0.52,358.19,26.1,294.56,-0.77,0.06,0.76
6,2.05,0.81,0.13,0.22,-0.51,358.63,29.47,295.22,-0.82,0.12,0.75
6,2.075,0.81,0.13,0.22,-0.51,358.63,29.47,295.22,-0.82,0.12,0.75
6,2.1,0.81,0.15,0.25,-0.5,359.4,34.78,296.44,-0.93,-0.1,0.75
6,2.125,0.8,0.18,0.29,-0.48,0.68,40.1,298.12,-0.97,0.27,0.57
6,2.15,0.79,0.2,0.31,-0.47,1.67,43.73,299.5,-1.1,0.33,0.6
6,2.175,0.78,0.22,0.35,-0.45,2.97,49.3,301.78,-1.19,0.02,0.57
6,2.2,0.77,0.25,0.38,-0.43,5.27,54.25,304.4,-1.12,0.08,0.89
6,2.225,0.76,0.26,0.4,-0.41,7.2,57.71,306.78,-1.31,0.23,0.48
6,2.25,0.74,0.3,0.44,-0.39,12.76,63.52,312.28,-1.36,0.14,0.68
6,2.275,0.74,0.3,0.44,-0.39,12.76,63.52,312.28,-1.4,-0.09,0.55
6,2.3,0.73,0.31,0.46,-0.37,18.27,67.35,318.33,-1.4,-0.09,0.55
6,2.325,0.72,0.34,0.48,-0.35,26.24,70.45,326.49,-1.41,0.02,0.43
6,2.35,0.7,0.36,0.49,-0.34,35.87,72.55,335.56,-1.2,0.34,0.63
6,2.375,0.7,0.36,0.49,-0.34,35.87,72.55,335.56,-1.2,0.34,0.63
6,2.4,0.69,0.37,0.51,-0.32,45.94,74.0,346.17,-1.22,0.08,0.43
6,2.425,0.68,0.39,0.52,-0.3,58.05,74.49,357.85,-1.22,0.09,0.46
6,2.45,0.68,0.41,0.52,-0.3,65.79,74.28,4.77,-1.16,0.16,0.42
6,2.475,0.67,0.42,0.52,-0.29,72.15,73.73,10.73,-1.09,0.1,0.33
6,2.5,0.66,0.43,0.52,-0.28,77.48,73.09,15.43,-1.08,0.18,0.27
6,2.525,0.66,0.44,0.52,-0.28,81.14,72.73,18.44,-1.04,0.15,0.4
6,2.55,0.66,0.44,0.52,-0.28,82.58,72.69,19.55,-1.03,0.03,0.41
6,2.575,0.66,0.44,0.52,-0.28,82.58,72.69,19.55,-1.03,0.03,0.41
6,2.6,0.65,0.45,0.52,-0.28,83.84,72.79,19.87,-0.96,0.13,0.24
6,2.625,0.65,0.46,0.52,-0.29,84.53,73.07,19.18,-0.94,0.2,0.09
6,2.65,0.64,0.46,0.52,-0.3,84.71,73.33,18.48,-0.93,0.24,0.02
6,2.675,0.64,0.46,0.52,-0.31,84.44,73.75,17.28,-0.97,0.24,-0.06
6,2.7,0.64,0.46,0.51,-0.31,83.73,74.21,15.8,-0.93,0.25,0.0
6,2.725,0.64,0.46,0.51,-0.32,83.26,74.65,14.59,-0.96,0.23,0.01
6,2.75,0.63,0.46,0.51,-0.33,83.36,74.86,14.06,-0.96,0.15,-0.1
6,2.775,0.63,0.47,0.51,-0.33,83.32,74.81,13.51,-0.98,0.32,-0.05
6,2.8,0.63,0.47,0.51,-0.33,83.03,74.65,12.65,-0.91,0.29,-0.04
6,2.825,0.63,0.47,0.51,-0.33,83.03,74.65,12.65,-0.91,0.29,-0.04
6,2.85,0.63,0.47,0.5,-0.33,82.7,74.54,12.07,-0.88,0.24,-0.02
6,2.875,0.63,0.47,0.5,-0.33,82.5,74.42,11.58,-0.89,0.29,-0.03
6,2.9,0.63,0.47,0.5,-0.33,82.39,74.4,11.3,-0.9,0.33,0.01
6,2.925,0.63,0.47,0.5,-0.34,82.29,74.42,11.15,-0.9,0.27,0.02
6,2.95,0.63,0.47,0.5,-0.34,82.36,74.43,11.21,-0.93,0.29,-0.02
6,2.975,0.63,0.48,0.5,-0.34,82.47,74.39,11.16,-0.91,0.25,-0.01
6,3.0,0.63,0.48,0.5,-0.34,82.63,74.34,11.33,-0.93,0.26,-0.0
6,3.025,0.63,0.48,0.5,-0.34,82.63,74.34,11.33,-0.93,0.26,-0.0
6,3.05,0.63,0.48,0.5,-0.33,82.95,74.29,11.77,-0.91,0.25,0.01
6,3.075,0.63,0.48,0.5,-0.33,83.18,74.28,12.07,-0.92,0.25,0.01
6,3.1,0.63,0.48,0.5,-0.33,83.47,74.27,12.46,-0.93,0.22,0.01
6,3.125,0.63,0.48,0.5,-0.33,83.47,74.27,12.46,-0.93,0.22,0.01
6,3.15,0.63,0.48,0.5,-0.33,83.85,74.26,12.98,-0.94,0.24,0.03
6,3.175,0.63,0.48,0.5,-0.33,84.22,74.25,13.42,-0.91,0.27,0.04
6,3.2,0.63,0.48,0.5,-0.33,84.69,74.23,13.88,-0.94,0.25,0.02
6,3.225,0.63,0.48,0.5,-0.33,85.13,74.25,14.35,-0.93,0.26,-0.02
6,3.25,0.63,0.48,0.51,-0.33,85.33,74.26,14.57,-0.93,0.26,0.01
6,3.275,0.63,0.48,0.51,-0.33,85.45,74.32,14.67,-0.9,0.27,0.05
6,3.3,0.63,0.48,0.51,-0.33,85.49,74.41,14.73,-0.93,0.25,0.02
6,3.325,0.63,0.48,0.51,-0.33,85.52,74.51,14.8,-0.94,0.24,-0.02
6,3.35,0.63,0.47,0.51,-0.33,85.44,74.58,14.68,-0.94,0.28,0.03
6,3.375,0.63,0.47,0.51,-0.33,85.44,74.58,14.68,-0.94,0.28,0.03
6,3.4,0.63,0.47,0.51,-0.33,85.21,74.66,14.41,-0.93,0.25,0.02
6,3.425,0.63,0.47,0.51,-0.33,84.94,74.75,14.12,-0.92,0.24,0.0
6,3.45,0.63,0.47,0.51,-0.33,84.73,74.79,13.83,-0.93,0.25,0.01
6,3.475,0.63,0.47,0.51,-0.33,84.48,74.84,13.46,-0.93,0.28,-0.01
6,3.5,0.63,0.47,0.51,-0.34,84.21,74.86,13.12,-0.93,0.25,0.0
6,3.525,0.63,0.47,0.51,-0.34,84.21,74.86,13.12,-0.92,0.25,0.0
6,3.55,0.63,0.47,0.5,-0.34,84.04,74.89,12.89,-0.92,0.25,0.0
6,3.575,0.63,0.47,0.5,-0.34,83.87,74.9,12.63,-0.92,0.27,-0.0
6,3.6,0.63,0.47,0.5,-0.34,83.73,74.89,12.39,-0.93,0.27,-0.01
6,3.625,0.63,0.47,0.5,-0.34,83.65,74.89,12.25,-0.92,0.29,0.0
6,3.65,0.63,0.47,0.5,-0.34,83.64,74.88,12.23,-0.92,0.25,0.0
6,3.675,0.63,0.47,0.5,-0.34,83.64,74.88,12.23,-0.92,0.24,0.01
6,3.7,0.63,0.48,0.5,-0.34,83.76,74.86,12.34,-0.93,0.24,-0.01
6,3.725,0.63,0.48,0.5,-0.34,83.83,74.85,12.38,-0.93,0.27,0.01
6,3.75,0.63,0.48,0.5,-0.34,83.95,74.82,12.49,-0.93,0.26,0.01
6,3.775,0.63,0.48,0.5,-0.34,83.95,74.82,12.49,-0.91,0.24,0.03
6,3.8,0.63,0.48,0.5,-0.34,84.09,74.81,12.66,-0.91,0.24,0.03
6,3.825,0.63,0.48,0.5,-0.34,84.24,74.81,12.85,-0.94,0.24,0.0
6,3.85,0.63,0.48,0.5,-0.34,84.37,74.79,12.96,-0.94,0.26,0.01
6,3.875,0.63,0.48,0.5,-0.34,84.41,74.79,13.05,-0.93,0.25,0.02
6,3.9,0.63,0.48,0.5,-0.34,84.42,74.8,13.1,-0.93,0.24,0.01
6,3.925,0.63,0.48,0.5,-0.34,84.37,74.81,13.13,-0.93,0.24,0.02
6,3.95,0.63,0.47,0.5,-0.34,84.25,74.81,13.04,-0.94,0.25,0.01
6,3.975,0.63,0.47,0.5,-0.34,84.12,74.81,12.93,-0.94,0.25,0.01
6,4.0,0.63,0.47,0.5,-0.34,83.93,74.83,12.78,-0.93,0.24,0.01
6,4.025,0.63,0.47,0.5,-0.34,83.93,74.83,12.78,-0.92,0.24,0.01
6,4.05,0.63,0.47,0.5,-0.34,83.74,74.83,12.59,-0.92,0.24,0.01
6,4.075,0.63,0.47,0.5,-0.34,83.58,74.83,12.4,-0.93,0.26,0.01
6,4.1,0.63,0.47,0.5,-0.34,83.41,74.84,12.18,-0.93,0.25,0.01
6,4.125,0.63,0.47,0.5,-0.34,83.3,74.85,12.05,-0.93,0.24,0.0
6,4.15,0.63,0.47,0.5,-0.34,83.14,74.87,11.81,-0.92,0.24,0.02
6,4.175,0.63,0.47,0.5,-0.34,82.96,74.88,11.52,-0.93,0.25,0.0
6,4.2,0.63,0.47,0.5,-0.34,82.76,74.89,11.21,-0.93,0.26,0.01
6,4.225,0.63,0.47,0.5,-0.34,82.76,74.89,11.21,-0.93,0.26,0.01
6,4.25,0.63,0.47,0.5,-0.34,82.6,74.9,10.97,-0.91,0.25,0.02
6,4.275,0.63,0.47,0.5,-0.34,82.43,74.9,10.71,-0.93,0.24,0.02
6,4.3,0.63,0.48,0.5,-0.34,82.3,74.9,10.44,-0.93,0.27,0.02
6,4.325,0.63,0.48,0.5,-0.34,82.25,74.9,10.27,-0.93,0.24,0.01
6,4.35,0.63,0.48,0.5,-0.34,82.2,74.88,10.11,-0.93,0.25,0.02
6,4.375,0.63,0.48,0.5,-0.34,82.2,74.88,10.11,-0.93,0.25,0.02
6,4.4,0.63,0.48,0.5,-0.34,82.12,74.88,9.92,-0.93,0.25,0.02
6,4.425,0.63,0.48,0.5,-0.34,82.13,74.88,9.83,-0.92,0.25,0.02
6,4.45,0.63,0.48,0.5,-0.34,82.12,74.86,9.73,-0.93,0.25,0.0
6,4.475,0.63,0.48,0.5,-0.34,82.09,74.85,9.65,-0.93,0.25,0.02
6,4.5,0.63,0.48,0.5,-0.34,82.09,74.85,9.65,-0.93,0.25,0.02
6,4.525,0.63,0.48,0.5,-0.34,82.09,74.84,9.62,-0.94,0.24,0.02
6,4.55,0.63,0.48,0.5,-0.35,82.12,74.84,9.59,-0.93,0.27,0.03
6,4.575,0.63,0.48,0.5,-0.35,82.1,74.85,9.5,-0.93,0.26,0.02
6,4.6,0.63,0.48,0.5,-0.35,82.11,74.85,9.45,-0.92,0.25,0.02
6,4.625,0.63,0.48,0.5,-0.35,82.17,74.86,9.46,-0.93,0.23,0.01
6,4.65,0.62,0.48,0.5,-0.35,82.18,74.86,9.4,-0.93,0.25,0.02
6,4.675,0.62,0.48,0.5,-0.35,82.17,74.85,9.3,-0.93,0.25,0.01
6,4.7,0.62,0.48,0.5,-0.35,82.17,74.85,9.3,-0.93,0.25,0.02
6,4.725,0.62,0.48,0.5,-0.35,82.19,74.85,9.21,-0.93,0.25,0.02
6,4.75,0.62,0.48,0.49,-0.35,82.17,74.86,9.12,-0.93,0.25,0.02
6,4.775,0.62,0.48,0.49,-0.35,82.19,74.86,9.04,-0.93,0.24,0.0
6,4.8,0.62,0.48,0.49,-0.35,82.23,74.86,8.95,-0.94,0.24,0.01
6,4.825,0.62,0.48,0.49,-0.35,82.21,74.84,8.78,-0.94,0.25,0.03
6,4.85,0.62,0.48,0.49,-0.35,82.25,74.84,8.66,-0.93,0.26,0.02
6,4.875,0.62,0.48,0.49,-0.35,82.29,74.84,8.62,-0.93,0.24,0.01
6,4.9,0.62,0.48,0.49,-0.35,82.36,74.83,8.56,-0.93,0.25,0.0
6,4.925,0.62,0.48,0.49,-0.35,82.39,74.82,8.46,-0.93,0.27,0.02
6,4.95,0.62,0.48,0.49,-0.35,82.39,74.82,8.46,-0.93,0.27,0.02
6,4.975,0.62,0.49,0.49,-0.35,82.4,74.82,8.38,-0.93,0.25,0.0
6,5.0,0.62,0.49,0.49,-0.35,82.4,74.83,8.3,-0.93,0.24,0.02
