rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
3,1.775,0.83,-0.01,0.13,-0.53,350.52,12.38,293.63,-0.43,-0.03,0.75
3,1.8,0.83,-0.01,0.13,-0.53,350.52,12.38,293.63,-0.43,-0.03,0.75
3,1.825,0.83,-0.03,0.1,-0.54,350.13,7.65,293.14,-0.26,0.1,0.78
3,1.85,0.83,-0.06,0.07,-0.55,350.24,3.02,292.72,-0.32,-0.03,0.54
3,1.875,0.82,-0.08,0.04,-0.55,350.18,-1.33,292.49,-0.14,0.07,0.6
3,1.9,0.82,-0.1,0.01,-0.55,350.11,-5.49,292.65,-0.07,-0.1,0.5
3,1.925,0.82,-0.11,-0.01,-0.55,350.08,-7.91,292.86,0.03,-0.08,0.53
3,1.95,0.82,-0.13,-0.03,-0.55,349.85,-11.17,293.37,0.05,-0.09,0.39
3,1.975,0.82,-0.14,-0.05,-0.55,349.85,-14.07,294.06,0.16,-0.25,0.35
3,2.0,0.82,-0.15,-0.07,-0.54,349.96,-16.34,294.7,0.23,-0.15,0.35
3,2.025,0.82,-0.15,-0.07,-0.54,349.96,-16.34,294.7,0.23,-0.15,0.35
3,2.05,0.82,-0.16,-0.09,-0.54,349.93,-18.22,295.39,0.35,-0.08,0.64
3,2.075,0.82,-0.16,-0.1,-0.53,349.94,-19.45,296.0,0.35,-0.27,0.45
3,2.1,0.82,-0.16,-0.1,-0.53,350.29,-20.08,296.3,0.44,0.08,0.46
3,2.125,0.82,-0.16,-0.11,-0.53,350.37,-20.69,296.59,0.39,-0.14,0.57
3,2.15,0.83,-0.16,-0.11,-0.53,350.61,-20.82,296.67,0.41,-0.16,0.51
3,2.175,0.83,-0.16,-0.11,-0.53,350.72,-20.53,296.63,0.37,-0.19,0.49
3,2.2,0.83,-0.16,-0.11,-0.53,350.83,-20.2,296.67,0.36,-0.08,0.44
3,2.225,0.83,-0.15,-0.1,-0.53,351.26,-19.39,296.68,0.36,-0.11,0.53
3,2.25,0.83,-0.15,-0.1,-0.53,351.26,-19.39,296.68,0.36,-0.11,0.53
3,2.275,0.83,-0.14,-0.09,-0.53,351.44,-18.0,296.6,0.33,-0.12,0.51
3,2.3,0.83,-0.14,-0.08,-0.53,351.69,-16.33,296.6,0.31,-0.16,0.41
3,2.325,0.84,-0.12,-0.07,-0.53,352.51,-14.16,296.55,0.21,0.06,0.52
3,2.35,0.84,-0.1,-0.05,-0.53,353.01,-11.42,296.42,0.16,-0.17,0.48
3,2.375,0.84,-0.08,-0.03,-0.53,354.0,-8.32,296.41,0.1,0.11,0.76
3,2.4,0.84,-0.08,-0.03,-0.53,354.0,-8.32,296.41,0.1,0.11,0.76
3,2.425,0.84,-0.07,-0.02,-0.53,354.6,-5.83,296.36,-0.07,-0.06,0.44
3,2.45,0.85,-0.03,0.01,-0.52,356.16,-0.68,296.53,-0.07,0.1,0.72
3,2.475,0.85,-0.01,0.03,-0.52,356.89,2.32,296.78,-0.25,0.06,0.4
3,2.5,0.85,0.01,0.06,-0.52,357.73,6.64,297.12,-0.37,-0.06,0.62
3,2.525,0.85,0.04,0.09,-0.51,358.78,11.18,297.82,-0.42,0.24,0.88
3,2.55,0.85,0.07,0.12,-0.5,359.46,16.21,298.62,-0.6,0.0,0.52
3,2.575,0.84,0.1,0.16,-0.49,0.87,21.34,299.42,-0.76,0.2,0.77
3,2.6,0.84,0.12,0.18,-0.49,1.64,25.02,299.97,-0.84,0.28,0.82
3,2.625,0.83,0.15,0.22,-0.48,2.18,30.67,300.87,-0.97,0.03,0.55
3,2.65,0.82,0.18,0.25,-0.47,3.96,36.21,302.01,-0.97,0.44,0.84
3,2.675,0.81,0.2,0.28,-0.46,4.66,40.04,302.97,-1.21,-0.1,0.76
3,2.7,0.8,0.22,0.32,-0.44,6.0,45.58,304.87,-1.28,0.09,0.71
3,2.725,0.8,0.22,0.32,-0.44,6.0,45.58,304.87,-1.28,0.09,0.71
3,2.75,0.79,0.25,0.35,-0.42,8.2,50.66,307.38,-1.21,0.05,1.0
3,2.775,0.78,0.26,0.37,-0.41,9.73,53.96,309.4,-1.38,0.08,0.45
3,2.8,0.76,0.29,0.41,-0.39,14.33,59.48,314.15,-1.3,0.14,0.75
3,2.825,0.75,0.3,0.43,-0.37,18.31,63.07,319.09,-1.25,0.05,0.64
3,2.85,0.74,0.32,0.45,-0.36,21.43,65.22,322.59,-1.37,0.14,0.44
3,2.875,0.73,0.34,0.46,-0.35,27.49,67.77,327.96,-1.2,0.3,0.58
3,2.9,0.73,0.34,0.46,-0.35,27.49,67.77,327.96,-1.23,-0.03,0.42
3,2.925,0.72,0.35,0.48,-0.33,34.02,69.69,334.58,-1.23,-0.03,0.42
3,2.95,0.71,0.36,0.49,-0.32,40.91,71.05,341.58,-1.17,0.24,0.49
3,2.975,0.7,0.38,0.49,-0.31,49.12,72.17,348.38,-1.16,0.2,0.28
3,3.0,0.69,0.4,0.5,-0.31,57.33,72.74,355.22,-1.09,0.2,0.34
3,3.025,0.68,0.42,0.5,-0.31,65.7,72.94,2.27,-1.06,0.16,0.22
3,3.05,0.66,0.44,0.51,-0.31,73.89,73.05,8.65,-0.96,0.33,0.31
3,3.075,0.66,0.44,0.51,-0.31,73.89,73.05,8.65,-0.96,0.33,0.31
3,3.1,0.65,0.46,0.51,-0.31,82.04,73.26,15.03,-0.99,0.18,0.35
3,3.125,0.63,0.47,0.52,-0.31,89.36,73.29,21.03,-1.2,0.25,0.54
3,3.15,0.63,0.48,0.52,-0.31,92.09,73.32,22.83,-1.13,0.34,0.52
3,3.175,0.63,0.48,0.52,-0.31,90.96,73.73,21.4,-0.95,0.28,0.21
3,3.2,0.63,0.47,0.51,-0.32,88.4,74.22,18.79,-0.91,0.2,0.11
3,3.225,0.63,0.47,0.51,-0.32,88.4,74.22,18.79,-0.91,0.2,0.11
3,3.25,0.63,0.47,0.51,-0.33,85.91,74.49,15.94,-0.95,0.27,-0.0
3,3.275,0.63,0.47,0.51,-0.33,83.72,74.57,13.3,-0.99,0.29,-0.12
3,3.3,0.63,0.47,0.5,-0.34,81.99,74.54,10.94,-0.98,0.29,-0.11
3,3.325,0.63,0.47,0.5,-0.34,80.98,74.44,9.44,-0.91,0.24,-0.04
3,3.35,0.63,0.48,0.49,-0.34,80.2,74.25,7.9,-0.88,0.2,-0.03
3,3.375,0.63,0.48,0.49,-0.35,80.63,73.98,7.23,-0.89,0.22,-0.07
3,3.4,0.62,0.49,0.48,-0.35,81.57,73.64,6.87,-0.89,0.3,-0.07
3,3.425,0.62,0.5,0.48,-0.35,82.28,73.41,6.8,-0.87,0.31,-0.08
3,3.45,0.62,0.5,0.47,-0.36,83.51,73.18,7.02,-0.88,0.31,-0.04
3,3.475,0.62,0.5,0.47,-0.36,83.51,73.18,7.02,-0.88,0.31,-0.04
3,3.5,0.62,0.51,0.47,-0.36,84.28,73.08,7.22,-0.88,0.27,-0.02
3,3.525,0.61,0.51,0.47,-0.36,85.72,72.9,7.64,-0.91,0.34,0.0
3,3.55,0.61,0.52,0.47,-0.36,86.44,72.78,7.98,-0.92,0.27,0.01
3,3.575,0.61,0.52,0.47,-0.36,87.38,72.64,8.44,-0.94,0.31,0.01
3,3.6,0.61,0.52,0.47,-0.36,88.13,72.55,8.82,-0.92,0.29,0.02
3,3.625,0.61,0.53,0.47,-0.36,88.72,72.54,9.3,-0.92,0.25,0.02
3,3.65,0.6,0.53,0.47,-0.36,89.19,72.56,9.77,-0.91,0.28,0.02
3,3.675,0.6,0.53,0.47,-0.36,89.19,72.56,9.77,-0.91,0.28,0.02
3,3.7,0.6,0.53,0.47,-0.36,89.59,72.6,10.1,-0.9,0.28,0.0
3,3.725,0.6,0.53,0.47,-0.36,90.0,72.67,10.42,-0.92,0.29,-0.02
3,3.75,0.6,0.53,0.47,-0.36,90.34,72.82,10.83,-0.9,0.27,-0.02
3,3.775,0.6,0.53,0.47,-0.36,90.62,73.03,11.26,-0.93,0.23,-0.04
3,3.8,0.6,0.52,0.47,-0.36,90.87,73.23,11.61,-0.95,0.25,-0.02
3,3.825,0.6,0.52,0.47,-0.36,90.87,73.23,11.61,-0.95,0.25,-0.02
3,3.85,0.6,0.52,0.47,-0.36,91.27,73.4,12.0,-0.91,0.25,0.0
3,3.875,0.6,0.52,0.47,-0.37,91.64,73.49,12.26,-0.97,0.29,-0.04
3,3.9,0.6,0.53,0.47,-0.37,92.2,73.61,12.59,-0.92,0.26,-0.02
3,3.925,0.59,0.53,0.47,-0.37,92.77,73.71,12.93,-0.93,0.28,-0.02
3,3.95,0.59,0.53,0.47,-0.37,93.2,73.75,13.16,-0.94,0.31,0.0
3,3.975,0.59,0.53,0.47,-0.37,93.41,73.76,13.22,-0.93,0.3,-0.0
3,4.0,0.59,0.53,0.47,-0.37,93.75,73.78,13.35,-0.91,0.28,-0.02
3,4.025,0.59,0.53,0.47,-0.37,93.94,73.76,13.36,-0.93,0.3,-0.0
3,4.05,0.59,0.53,0.47,-0.37,93.94,73.74,13.26,-0.94,0.31,-0.02
3,4.075,0.59,0.53,0.47,-0.37,93.8,73.72,13.09,-0.93,0.29,-0.02
3,4.1,0.59,0.53,0.47,-0.37,93.5,73.71,12.84,-0.95,0.28,-0.01
3,4.125,0.59,0.53,0.47,-0.37,93.16,73.67,12.52,-0.93,0.27,-0.01
3,4.15,0.59,0.53,0.47,-0.37,93.16,73.67,12.52,-0.93,0.27,-0.01
3,4.175,0.59,0.53,0.47,-0.37,92.94,73.63,12.28,-0.93,0.3,-0.03
3,4.2,0.59,0.53,0.47,-0.37,92.6,73.59,11.96,-0.91,0.29,-0.02
3,4.225,0.59,0.53,0.47,-0.37,92.37,73.61,11.86,-0.93,0.26,-0.02
3,4.25,0.59,0.53,0.47,-0.37,92.23,73.62,11.84,-0.94,0.27,-0.03
3,4.275,0.59,0.53,0.47,-0.37,92.09,73.61,11.77,-0.94,0.29,-0.01
3,4.3,0.59,0.53,0.47,-0.37,92.05,73.61,11.78,-0.93,0.29,-0.02
3,4.325,0.59,0.53,0.47,-0.37,92.04,73.64,11.87,-0.93,0.28,-0.02
3,4.35,0.6,0.53,0.47,-0.37,92.0,73.63,11.88,-0.91,0.28,-0.02
3,4.375,0.6,0.53,0.47,-0.37,91.92,73.6,11.86,-0.92,0.29,-0.02
3,4.4,0.6,0.53,0.47,-0.37,91.81,73.58,11.83,-0.9,0.29,-0.0
3,4.425,0.6,0.53,0.47,-0.37,91.81,73.58,11.83,-0.9,0.29,-0.0
3,4.45,0.6,0.53,0.47,-0.37,91.59,73.55,11.75,-0.93,0.29,-0.01
3,4.475,0.6,0.53,0.47,-0.37,91.35,73.51,11.64,-0.93,0.28,-0.02
3,4.5,0.6,0.52,0.47,-0.37,91.05,73.47,11.49,-0.93,0.27,-0.02
3,4.525,0.6,0.52,0.47,-0.37,90.8,73.44,11.37,-0.93,0.27,-0.01
3,4.55,0.6,0.52,0.47,-0.37,90.65,73.41,11.28,-0.92,0.28,-0.01
3,4.575,0.6,0.52,0.47,-0.37,90.49,73.37,11.17,-0.93,0.28,-0.02
3,4.6,0.6,0.52,0.47,-0.37,90.35,73.32,11.08,-0.92,0.28,-0.01
3,4.625,0.6,0.52,0.47,-0.37,90.25,73.31,11.02,-0.94,0.28,-0.01
3,4.65,0.6,0.52,0.47,-0.36,90.2,73.31,11.0,-0.91,0.29,-0.01
3,4.675,0.6,0.52,0.47,-0.36,90.2,73.31,11.0,-0.91,0.29,-0.01
3,4.7,0.6,0.52,0.47,-0.36,90.11,73.31,10.97,-0.95,0.25,-0.04
3,4.725,0.6,0.52,0.47,-0.36,90.07,73.32,10.92,-0.93,0.28,-0.01
3,4.75,0.6,0.52,0.47,-0.36,90.06,73.32,10.91,-0.93,0.28,-0.01
3,4.775,0.6,0.52,0.47,-0.36,90.04,73.34,10.96,-0.93,0.28,-0.02
3,4.8,0.6,0.52,0.47,-0.36,89.98,73.37,10.97,-0.92,0.26,-0.01
3,4.825,0.6,0.52,0.47,-0.36,89.92,73.38,10.97,-0.95,0.27,-0.02
3,4.85,0.6,0.52,0.47,-0.36,89.87,73.41,10.96,-0.94,0.27,-0.0
3,4.875,0.6,0.52,0.47,-0.36,89.78,73.43,10.87,-0.93,0.29,-0.0
3,4.9,0.6,0.52,0.47,-0.36,89.78,73.43,10.87,-0.93,0.29,-0.0
3,4.925,0.6,0.52,0.47,-0.36,89.69,73.47,10.81,-0.92,0.28,0.01
3,4.95,0.6,0.52,0.47,-0.36,89.58,73.52,10.77,-0.93,0.27,-0.01
3,4.975,0.6,0.52,0.47,-0.36,89.44,73.56,10.68,-0.93,0.29,-0.01
3,5.0,0.6,0.52,0.47,-0.37,89.25,73.59,10.52,-0.93,0.28,0.0
