rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
5,2.425,0.83,-0.15,-0.04,-0.53,348.15,-13.26,295.63,0.13,0.11,0.53
5,2.45,0.83,-0.12,-0.01,-0.53,348.69,-8.63,295.52,0.03,-0.16,0.6
5,2.475,0.83,-0.11,0.01,-0.53,349.09,-6.03,295.64,-0.08,0.07,0.59
5,2.5,0.84,-0.08,0.03,-0.53,350.18,-1.81,295.78,-0.22,0.04,0.54
5,2.525,0.84,-0.05,0.06,-0.52,351.05,2.86,296.43,-0.3,-0.05,0.42
5,2.55,0.85,-0.03,0.1,-0.51,351.42,8.05,297.4,-0.45,0.23,0.63
5,2.575,0.85,-0.01,0.12,-0.5,351.63,11.76,298.1,-0.52,-0.11,0.59
5,2.6,0.85,0.02,0.16,-0.49,352.4,17.26,299.44,-0.58,0.1,0.73
5,2.625,0.85,0.04,0.19,-0.47,352.91,21.18,300.38,-0.69,-0.09,0.51
5,2.65,0.85,0.04,0.19,-0.47,352.91,21.18,300.38,-0.69,-0.09,0.51
5,2.675,0.84,0.08,0.24,-0.45,354.58,29.04,302.11,-0.97,-0.03,0.75
5,2.7,0.84,0.1,0.27,-0.44,355.49,32.97,303.31,-1.04,-0.08,0.86
5,2.725,0.83,0.13,0.3,-0.42,357.51,38.65,305.11,-1.14,-0.01,0.65
5,2.75,0.82,0.16,0.34,-0.41,359.21,44.63,306.95,-1.27,0.27,0.83
5,2.775,0.81,0.18,0.37,-0.39,0.02,48.73,308.77,-1.39,-0.12,0.54
5,2.8,0.79,0.21,0.41,-0.36,4.17,55.95,312.97,-1.33,0.48,0.61
5,2.825,0.79,0.21,0.41,-0.36,4.17,55.95,312.97,-1.33,0.48,0.61
5,2.85,0.78,0.24,0.44,-0.35,8.07,60.97,316.66,-1.41,-0.07,0.67
5,2.875,0.76,0.26,0.47,-0.33,12.18,65.61,321.42,-1.59,-0.15,0.52
5,2.9,0.74,0.28,0.49,-0.31,18.69,69.19,327.12,-1.37,0.13,0.85
5,2.925,0.73,0.3,0.51,-0.3,26.92,71.97,335.17,-1.32,-0.13,0.65
5,2.95,0.72,0.32,0.52,-0.29,37.1,73.84,344.46,-1.2,0.18,0.74
5,2.975,0.71,0.34,0.53,-0.29,44.27,74.84,350.52,-1.27,0.15,0.46
5,3.0,0.69,0.36,0.54,-0.28,55.67,75.79,359.82,-1.14,0.02,0.23
5,3.025,0.69,0.36,0.54,-0.28,55.67,75.79,359.82,-1.14,0.02,0.23
5,3.05,0.68,0.39,0.54,-0.28,66.31,76.02,8.83,-1.13,0.16,0.28
5,3.075,0.66,0.4,0.55,-0.28,75.85,75.78,17.15,-1.03,-0.01,0.41
5,3.1,0.65,0.42,0.55,-0.27,84.91,75.34,25.01,-1.12,-0.03,0.44
5,3.125,0.64,0.44,0.55,-0.27,92.94,74.6,31.46,-1.21,0.13,0.54
5,3.15,0.64,0.44,0.55,-0.27,93.73,74.57,31.68,-0.89,0.05,0.24
5,3.175,0.64,0.44,0.55,-0.27,93.73,74.57,31.68,-0.89,0.05,0.24
5,3.2,0.64,0.44,0.55,-0.28,93.47,74.76,30.4,-0.88,0.19,-0.06
5,3.225,0.63,0.45,0.54,-0.29,92.25,74.99,28.25,-0.96,0.33,-0.09
5,3.25,0.64,0.45,0.54,-0.29,89.98,75.29,25.62,-0.99,0.3,-0.15
5,3.275,0.64,0.44,0.54,-0.3,87.24,75.55,22.51,-1.03,0.31,-0.04
5,3.3,0.64,0.44,0.53,-0.31,84.57,75.79,19.53,-0.95,0.26,0.03
5,3.325,0.64,0.44,0.53,-0.31,84.57,75.79,19.53,-0.95,0.26,0.03
5,3.35,0.64,0.44,0.53,-0.31,82.69,75.99,17.13,-0.96,0.18,-0.04
5,3.375,0.64,0.44,0.53,-0.32,81.78,76.12,15.47,-0.92,0.25,-0.03
5,3.4,0.64,0.45,0.52,-0.32,81.91,76.08,14.65,-0.87,0.22,-0.08
5,3.425,0.63,0.45,0.52,-0.33,82.6,75.94,14.39,-0.88,0.27,-0.12
5,3.45,0.63,0.46,0.52,-0.33,83.27,75.88,14.03,-0.89,0.32,-0.06
5,3.475,0.63,0.46,0.52,-0.33,83.27,75.88,14.03,-0.89,0.32,-0.06
5,3.5,0.63,0.46,0.51,-0.33,84.04,75.94,14.12,-0.9,0.24,-0.05
5,3.525,0.62,0.47,0.51,-0.34,84.77,75.99,14.37,-0.94,0.16,0.03
5,3.55,0.62,0.47,0.51,-0.34,85.49,75.94,14.37,-0.92,0.26,0.05
5,3.575,0.62,0.48,0.51,-0.34,86.51,75.86,14.47,-0.91,0.24,0.04
5,3.6,0.62,0.48,0.51,-0.34,87.87,75.79,15.18,-0.95,0.25,-0.02
5,3.625,0.61,0.48,0.51,-0.35,88.56,75.72,15.53,-0.94,0.25,-0.04
5,3.65,0.61,0.49,0.5,-0.35,89.04,75.61,15.54,-0.92,0.28,0.0
5,3.675,0.61,0.49,0.5,-0.35,89.04,75.61,15.54,-0.92,0.28,0.0
5,3.7,0.61,0.49,0.5,-0.35,89.05,75.58,15.36,-0.94,0.29,0.04
5,3.725,0.61,0.49,0.5,-0.35,88.85,75.6,15.26,-0.91,0.22,0.02
5,3.75,0.61,0.49,0.5,-0.35,88.65,75.61,15.11,-0.98,0.27,0.01
5,3.775,0.61,0.49,0.5,-0.35,88.18,75.62,14.72,-0.96,0.25,-0.02
5,3.8,0.61,0.48,0.5,-0.35,87.61,75.63,14.24,-0.93,0.25,-0.01
5,3.825,0.62,0.48,0.5,-0.35,87.04,75.64,13.88,-0.92,0.23,0.0
5,3.85,0.62,0.48,0.5,-0.35,86.55,75.63,13.49,-0.93,0.24,0.0
5,3.875,0.62,0.48,0.5,-0.35,86.55,75.63,13.49,-0.93,0.24,0.0
5,3.9,0.62,0.48,0.5,-0.35,86.14,75.62,13.05,-0.91,0.25,0.0
5,3.925,0.62,0.48,0.5,-0.35,85.79,75.63,12.78,-0.92,0.25,-0.02
5,3.95,0.62,0.48,0.5,-0.35,85.51,75.65,12.62,-0.93,0.2,-0.02
5,3.975,0.62,0.48,0.5,-0.35,85.32,75.67,12.46,-0.94,0.25,0.01
5,4.0,0.62,0.48,0.5,-0.35,85.24,75.7,12.41,-0.92,0.25,-0.01
5,4.025,0.62,0.48,0.5,-0.35,85.29,75.71,12.51,-0.93,0.2,-0.01
5,4.05,0.62,0.48,0.5,-0.35,85.29,75.71,12.51,-0.93,0.2,-0.01
5,4.075,0.62,0.48,0.5,-0.35,85.45,75.67,12.55,-0.92,0.24,-0.0
5,4.1,0.62,0.48,0.5,-0.35,85.7,75.63,12.62,-0.92,0.29,-0.01
5,4.125,0.62,0.48,0.5,-0.35,85.86,75.6,12.75,-0.92,0.22,-0.03
5,4.15,0.62,0.48,0.5,-0.35,85.84,75.57,12.67,-0.92,0.22,0.0
5,4.175,0.62,0.48,0.5,-0.35,85.84,75.57,12.67,-0.92,0.22,0.0
5,4.2,0.62,0.48,0.5,-0.35,85.83,75.53,12.6,-0.93,0.22,0.02
5,4.225,0.62,0.48,0.5,-0.35,85.89,75.48,12.54,-0.94,0.23,0.01
5,4.25,0.62,0.48,0.5,-0.35,86.05,75.42,12.54,-0.96,0.26,-0.01
5,4.275,0.62,0.49,0.5,-0.35,86.04,75.37,12.4,-0.91,0.25,0.0
5,4.3,0.62,0.49,0.5,-0.35,86.01,75.36,12.35,-0.92,0.25,-0.0
5,4.325,0.62,0.49,0.5,-0.35,86.01,75.36,12.35,-0.92,0.25,-0.0
5,4.35,0.62,0.48,0.5,-0.35,85.9,75.39,12.3,-0.93,0.23,0.0
5,4.375,0.62,0.48,0.5,-0.35,85.76,75.4,12.2,-0.92,0.25,-0.0
5,4.4,0.62,0.48,0.5,-0.35,85.61,75.42,12.14,-0.93,0.25,-0.0
5,4.425,0.62,0.48,0.5,-0.35,85.46,75.47,12.09,-0.91,0.24,0.0
5,4.45,0.62,0.48,0.5,-0.35,85.34,75.54,11.97,-0.93,0.22,0.01
5,4.475,0.62,0.48,0.5,-0.35,85.34,75.54,11.97,-0.93,0.25,0.0
5,4.5,0.62,0.48,0.5,-0.35,85.32,75.59,11.82,-0.93,0.25,0.0
5,4.525,0.62,0.48,0.5,-0.35,85.45,75.65,11.89,-0.92,0.25,-0.02
5,4.55,0.62,0.48,0.5,-0.35,85.52,75.72,11.97,-0.94,0.25,-0.01
5,4.575,0.62,0.48,0.5,-0.35,85.5,75.76,11.98,-0.92,0.23,-0.01
5,4.6,0.62,0.48,0.5,-0.35,85.56,75.79,11.99,-0.93,0.26,0.01
5,4.625,0.62,0.48,0.5,-0.35,85.62,75.8,12.02,-0.93,0.26,0.01
5,4.65,0.62,0.48,0.5,-0.35,85.73,75.8,12.17,-0.93,0.24,-0.0
5,4.675,0.62,0.48,0.5,-0.35,85.78,75.79,12.26,-0.93,0.22,0.01
5,4.7,0.62,0.48,0.5,-0.35,85.73,75.78,12.25,-0.93,0.24,0.02
5,4.725,0.62,0.48,0.5,-0.35,85.73,75.78,12.25,-0.95,0.22,0.02
5,4.75,0.62,0.48,0.5,-0.35,85.73,75.77,12.27,-0.95,0.22,0.02
5,4.775,0.62,0.48,0.5,-0.35,85.76,75.75,12.28,-0.94,0.25,-0.0
5,4.8,0.62,0.48,0.5,-0.35,85.73,75.71,12.26,-0.92,0.25,-0.01
5,4.825,0.62,0.48,0.5,-0.35,85.67,75.69,12.25,-0.93,0.23,0.0
5,4.85,0.62,0.48,0.5,-0.35,85.52,75.65,12.13,-0.94,0.22,-0.01
5,4.875,0.62,0.48,0.5,-0.35,85.31,75.6,11.89,-0.93,0.24,0.02
5,4.9,0.62,0.48,0.5,-0.35,85.17,75.56,11.73,-0.94,0.25,0.01
5,4.925,0.62,0.48,0.5,-0.35,85.07,75.54,11.63,-0.92,0.24,0.0
5,4.95,0.62,0.48,0.5,-0.35,84.88,75.53,11.42,-0.94,0.22,0.0
5,4.975,0.62,0.48,0.5,-0.35,84.72,75.53,11.25,-0.92,0.24,0.0
5,5.0,0.62,0.48,0.5,-0.35,84.59,75.54,11.12,-0.93,0.22,0.0
