rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
4,1.825,0.54,0.67,-0.56,0.16,130.24,-49.22,304.16,0.67,0.53,-0.37
4,1.85,0.54,0.67,-0.56,0.16,130.24,-49.22,304.16,0.67,0.53,-0.37
4,1.875,0.54,0.67,-0.56,0.18,130.65,-51.53,304.89,0.73,0.5,-0.32
4,1.9,0.54,0.66,-0.56,0.22,130.99,-55.8,306.66,0.73,0.47,-0.34
4,1.925,0.54,0.65,-0.55,0.25,131.18,-58.68,308.09,0.73,0.5,-0.28
4,1.95,0.54,0.65,-0.55,0.27,131.17,-60.51,309.19,0.78,0.41,-0.15
4,1.975,0.54,0.64,-0.54,0.3,131.12,-62.81,310.85,0.79,0.35,-0.08
4,2.0,0.54,0.64,-0.54,0.31,131.08,-64.13,311.88,0.81,0.42,-0.17
4,2.025,0.54,0.63,-0.53,0.33,130.99,-65.92,313.13,0.83,0.41,-0.09
4,2.05,0.54,0.63,-0.53,0.34,130.88,-67.29,313.92,0.87,0.33,-0.04
4,2.075,0.54,0.63,-0.53,0.35,130.66,-68.18,314.38,0.84,0.34,0.0
4,2.1,0.54,0.62,-0.53,0.35,130.65,-68.35,314.22,0.88,0.29,0.05
4,2.125,0.54,0.62,-0.53,0.35,130.65,-68.35,314.22,0.83,0.27,0.02
4,2.15,0.54,0.62,-0.53,0.34,130.85,-67.75,313.44,0.83,0.27,0.02
4,2.175,0.54,0.63,-0.53,0.33,131.21,-66.95,312.54,0.82,0.31,0.02
4,2.2,0.54,0.63,-0.54,0.32,131.97,-65.21,310.83,0.82,0.28,-0.09
4,2.225,0.53,0.64,-0.55,0.3,132.87,-62.93,308.92,0.81,0.37,-0.15
4,2.25,0.53,0.65,-0.55,0.27,133.47,-60.24,307.27,0.77,0.38,-0.2
4,2.275,0.53,0.66,-0.56,0.25,133.93,-57.23,305.87,0.77,0.48,-0.21
4,2.3,0.52,0.67,-0.56,0.22,133.93,-54.01,304.73,0.69,0.47,-0.32
4,2.325,0.52,0.67,-0.56,0.22,133.93,-54.01,304.73,0.69,0.47,-0.32
4,2.35,0.52,0.68,-0.56,0.19,134.09,-50.53,303.62,0.71,0.59,-0.4
4,2.375,0.51,0.69,-0.56,0.15,133.77,-46.91,302.63,0.56,0.61,-0.39
4,2.4,0.51,0.7,-0.57,0.12,133.36,-42.97,301.75,0.55,0.66,-0.43
4,2.425,0.5,0.71,-0.56,0.08,132.75,-38.96,300.92,0.53,0.68,-0.4
4,2.45,0.5,0.72,-0.56,0.06,132.1,-36.17,300.4,0.41,0.65,-0.53
4,2.475,0.49,0.73,-0.56,0.02,131.53,-31.82,299.58,0.42,0.79,-0.5
4,2.5,0.48,0.74,-0.56,-0.02,130.56,-27.36,298.84,0.35,0.8,-0.55
4,2.525,0.47,0.75,-0.55,-0.05,129.96,-24.42,298.39,0.28,0.81,-0.66
4,2.55,0.46,0.75,-0.55,-0.09,129.34,-19.8,297.59,0.2,0.97,-0.62
4,2.575,0.45,0.76,-0.54,-0.13,128.46,-15.33,296.86,0.17,0.88,-0.68
4,2.6,0.45,0.76,-0.54,-0.13,128.46,-15.33,296.86,0.08,0.89,-0.69
4,2.625,0.44,0.77,-0.53,-0.15,128.01,-12.23,296.37,0.08,0.89,-0.69
4,2.65,0.42,0.77,-0.52,-0.19,127.49,-7.64,295.6,0.02,1.02,-0.72
4,2.675,0.41,0.78,-0.51,-0.23,126.81,-3.28,294.95,-0.1,0.91,-0.7
4,2.7,0.39,0.78,-0.5,-0.26,126.34,0.93,294.26,-0.2,1.03,-0.64
4,2.725,0.37,0.79,-0.49,-0.29,125.86,5.04,293.47,-0.24,0.99,-0.53
4,2.75,0.36,0.79,-0.48,-0.32,125.3,9.01,292.71,-0.28,0.97,-0.67
4,2.775,0.35,0.79,-0.47,-0.34,124.97,11.51,292.17,-0.25,1.04,-0.65
4,2.8,0.33,0.79,-0.46,-0.37,124.27,15.32,291.33,-0.32,0.94,-0.62
4,2.825,0.31,0.79,-0.45,-0.4,123.38,18.91,290.43,-0.42,0.94,-0.49
4,2.85,0.31,0.79,-0.45,-0.4,123.38,18.91,290.43,-0.42,0.94,-0.49
4,2.875,0.3,0.79,-0.44,-0.42,122.66,21.24,289.79,-0.48,0.88,-0.48
4,2.9,0.29,0.78,-0.43,-0.45,121.72,24.68,288.73,-0.52,0.98,-0.57
4,2.925,0.27,0.78,-0.42,-0.47,120.58,27.93,287.58,-0.58,0.97,-0.55
4,2.95,0.26,0.77,-0.4,-0.49,119.25,30.92,286.5,-0.58,0.87,-0.44
4,2.975,0.25,0.77,-0.39,-0.52,118.07,33.84,285.36,-0.6,0.9,-0.44
4,3.0,0.24,0.77,-0.38,-0.53,116.97,36.62,284.24,-0.62,0.97,-0.46
4,3.025,0.24,0.77,-0.38,-0.53,116.97,36.62,284.24,-0.62,0.97,-0.46
4,3.05,0.22,0.76,-0.37,-0.55,115.67,39.31,283.15,-0.68,0.83,-0.42
4,3.075,0.21,0.76,-0.36,-0.57,114.31,41.74,282.0,-0.69,0.76,-0.34
4,3.1,0.2,0.75,-0.35,-0.59,112.97,44.09,280.67,-0.7,0.78,-0.4
4,3.125,0.19,0.75,-0.34,-0.6,111.69,46.33,279.13,-0.73,0.82,-0.38
4,3.15,0.18,0.74,-0.33,-0.62,110.29,48.43,277.63,-0.77,0.66,-0.21
4,3.175,0.17,0.74,-0.32,-0.63,109.4,49.79,276.59,-0.77,0.67,-0.25
4,3.2,0.16,0.73,-0.31,-0.64,108.16,51.64,274.97,-0.85,0.72,-0.25
4,3.225,0.16,0.73,-0.31,-0.64,108.16,51.64,274.97,-0.85,0.72,-0.25
4,3.25,0.14,0.73,-0.31,-0.65,107.03,53.15,273.37,-0.79,0.7,-0.19
4,3.275,0.14,0.72,-0.3,-0.66,105.85,54.57,271.92,-0.8,0.63,-0.15
4,3.3,0.13,0.72,-0.3,-0.66,104.74,55.86,270.44,-0.8,0.68,-0.16
4,3.325,0.12,0.72,-0.29,-0.67,103.3,57.32,268.73,-0.82,0.61,-0.18
4,3.35,0.11,0.71,-0.29,-0.68,102.53,58.02,267.87,-0.81,0.6,-0.13
4,3.375,0.11,0.71,-0.29,-0.68,102.53,58.02,267.87,-0.81,0.6,-0.13
4,3.4,0.1,0.71,-0.28,-0.68,101.47,58.95,266.7,-0.81,0.6,-0.14
4,3.425,0.1,0.71,-0.28,-0.69,100.59,59.68,265.81,-0.83,0.6,-0.16
4,3.45,0.1,0.71,-0.28,-0.69,99.86,60.25,265.05,-0.81,0.59,-0.11
4,3.475,0.09,0.71,-0.27,-0.69,99.38,60.63,264.7,-0.84,0.56,-0.09
4,3.5,0.09,0.71,-0.27,-0.69,99.1,60.9,264.58,-0.82,0.56,-0.11
4,3.525,0.09,0.71,-0.27,-0.69,99.1,60.9,264.58,-0.82,0.56,-0.11
4,3.55,0.09,0.71,-0.27,-0.69,98.95,61.06,264.5,-0.81,0.58,-0.11
4,3.575,0.09,0.71,-0.27,-0.69,98.95,61.11,264.47,-0.81,0.59,-0.09
4,3.6,0.09,0.71,-0.27,-0.69,99.04,61.1,264.55,-0.83,0.56,-0.07
4,3.625,0.09,0.71,-0.27,-0.69,99.17,61.05,264.61,-0.82,0.55,-0.07
4,3.65,0.09,0.71,-0.27,-0.69,99.29,60.98,264.65,-0.83,0.56,-0.07
4,3.675,0.09,0.71,-0.27,-0.69,99.52,60.81,264.79,-0.84,0.57,-0.07
4,3.7,0.09,0.71,-0.28,-0.69,99.75,60.62,264.98,-0.83,0.54,-0.07
4,3.725,0.09,0.71,-0.28,-0.69,99.92,60.48,265.12,-0.84,0.56,-0.05
4,3.75,0.1,0.71,-0.28,-0.69,100.11,60.26,265.38,-0.83,0.55,-0.06
4,3.775,0.1,0.71,-0.28,-0.69,100.11,60.26,265.38,-0.83,0.55,-0.06
4,3.8,0.1,0.71,-0.28,-0.69,100.26,60.07,265.68,-0.83,0.54,-0.06
4,3.825,0.1,0.71,-0.28,-0.69,100.37,59.89,265.99,-0.83,0.54,-0.07
4,3.85,0.1,0.71,-0.28,-0.69,100.48,59.73,266.33,-0.84,0.54,-0.06
4,3.875,0.11,0.71,-0.28,-0.69,100.53,59.58,266.63,-0.83,0.53,-0.05
4,3.9,0.11,0.71,-0.28,-0.69,100.59,59.45,266.95,-0.83,0.53,-0.05
4,3.925,0.11,0.71,-0.28,-0.69,100.59,59.45,266.95,-0.83,0.53,-0.05
4,3.95,0.11,0.71,-0.27,-0.68,100.7,59.33,267.33,-0.84,0.53,-0.06
4,3.975,0.11,0.71,-0.27,-0.68,100.85,59.22,267.72,-0.83,0.54,-0.05
4,4.0,0.11,0.71,-0.27,-0.68,100.99,59.15,268.1,-0.83,0.53,-0.05
4,4.025,0.12,0.71,-0.27,-0.68,101.15,59.11,268.44,-0.84,0.54,-0.05
4,4.05,0.12,0.71,-0.27,-0.68,101.23,59.1,268.63,-0.84,0.54,-0.03
4,4.075,0.12,0.72,-0.27,-0.68,101.31,59.11,268.87,-0.83,0.54,-0.05
4,4.1,0.12,0.72,-0.27,-0.68,101.37,59.15,269.05,-0.83,0.54,-0.06
4,4.125,0.12,0.72,-0.27,-0.68,101.35,59.19,269.1,-0.83,0.56,-0.04
4,4.15,0.12,0.72,-0.27,-0.68,101.33,59.24,269.12,-0.84,0.55,-0.04
4,4.175,0.12,0.72,-0.27,-0.68,101.33,59.24,269.12,-0.84,0.55,-0.04
4,4.2,0.12,0.72,-0.27,-0.68,101.25,59.35,269.1,-0.85,0.54,-0.05
4,4.225,0.12,0.72,-0.27,-0.68,101.16,59.47,269.02,-0.83,0.54,-0.06
4,4.25,0.12,0.72,-0.27,-0.68,101.09,59.56,268.88,-0.83,0.54,-0.05
4,4.275,0.12,0.72,-0.27,-0.68,101.06,59.61,268.8,-0.84,0.54,-0.07
4,4.3,0.11,0.72,-0.27,-0.68,100.99,59.71,268.62,-0.84,0.53,-0.06
4,4.325,0.11,0.71,-0.27,-0.68,100.92,59.79,268.42,-0.83,0.54,-0.07
4,4.35,0.11,0.71,-0.27,-0.68,100.9,59.85,268.27,-0.84,0.54,-0.07
4,4.375,0.11,0.71,-0.27,-0.68,100.91,59.88,268.19,-0.84,0.56,-0.07
4,4.4,0.11,0.71,-0.27,-0.68,100.92,59.95,268.07,-0.83,0.54,-0.07
4,4.425,0.11,0.71,-0.27,-0.68,100.92,59.95,268.07,-0.83,0.54,-0.07
4,4.45,0.11,0.71,-0.27,-0.68,100.9,60.01,267.93,-0.83,0.54,-0.06
4,4.475,0.11,0.71,-0.27,-0.68,100.93,60.06,267.82,-0.83,0.55,-0.07
4,4.5,0.11,0.71,-0.27,-0.68,100.98,60.09,267.76,-0.83,0.54,-0.07
4,4.525,0.11,0.71,-0.27,-0.68,101.03,60.12,267.72,-0.82,0.54,-0.07
4,4.55,0.1,0.71,-0.27,-0.68,101.08,60.15,267.68,-0.82,0.54,-0.07
4,4.575,0.1,0.71,-0.27,-0.68,101.08,60.15,267.68,-0.83,0.55,-0.08
4,4.6,0.1,0.71,-0.27,-0.68,101.12,60.17,267.66,-0.83,0.55,-0.08
4,4.625,0.1,0.71,-0.27,-0.68,101.18,60.17,267.68,-0.83,0.53,-0.07
4,4.65,0.1,0.71,-0.27,-0.68,101.23,60.15,267.66,-0.84,0.54,-0.06
4,4.675,0.1,0.71,-0.27,-0.68,101.28,60.14,267.7,-0.84,0.54,-0.07
4,4.7,0.1,0.71,-0.27,-0.68,101.34,60.12,267.77,-0.84,0.54,-0.08
4,4.725,0.1,0.71,-0.27,-0.68,101.35,60.1,267.78,-0.82,0.54,-0.07
4,4.75,0.1,0.71,-0.27,-0.68,101.38,60.08,267.81,-0.83,0.53,-0.06
4,4.775,0.1,0.71,-0.27,-0.68,101.41,60.07,267.85,-0.83,0.53,-0.07
4,4.8,0.1,0.71,-0.27,-0.68,101.45,60.06,267.88,-0.84,0.54,-0.07
4,4.825,0.1,0.71,-0.27,-0.68,101.45,60.06,267.88,-0.84,0.54,-0.07
4,4.85,0.1,0.71,-0.27,-0.68,101.52,60.04,267.93,-0.84,0.53,-0.06
4,4.875,0.1,0.71,-0.27,-0.68,101.64,60.04,268.05,-0.85,0.54,-0.07
4,4.9,0.1,0.72,-0.27,-0.68,101.69,60.06,268.09,-0.84,0.54,-0.07
4,4.925,0.1,0.72,-0.27,-0.68,101.7,60.12,268.07,-0.84,0.53,-0.06
4,4.95,0.1,0.72,-0.27,-0.68,101.73,60.16,268.07,-0.83,0.52,-0.06
4,4.975,0.1,0.72,-0.27,-0.68,101.81,60.17,268.12,-0.83,0.54,-0.07
4,5.0,0.1,0.72,-0.27,-0.68,101.88,60.17,268.16,-0.84,0.54,-0.07
