rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
2,0.95,0.13,0.71,-0.21,-0.7,94.31,63.09,268.43,-0.86,0.47,0.01
2,0.975,0.13,0.71,-0.21,-0.7,94.37,63.08,268.48,-0.87,0.47,0.01
2,1.0,0.13,0.71,-0.21,-0.7,94.41,63.07,268.51,-0.87,0.47,0.0
2,1.025,0.13,0.71,-0.21,-0.7,94.44,63.08,268.53,-0.86,0.47,0.02
2,1.05,0.13,0.71,-0.21,-0.7,94.5,63.08,268.55,-0.85,0.47,0.01
2,1.075,0.13,0.71,-0.21,-0.7,94.66,63.08,268.6,-0.86,0.47,0.0
2,1.1,0.13,0.71,-0.21,-0.7,94.66,63.08,268.6,-0.86,0.47,0.0
2,1.125,0.13,0.71,-0.21,-0.7,94.89,63.07,268.64,-0.86,0.46,0.0
2,1.15,0.13,0.71,-0.21,-0.7,95.19,63.04,268.68,-0.86,0.5,0.0
2,1.175,0.13,0.71,-0.21,-0.7,95.38,63.02,268.73,-0.86,0.49,0.0
2,1.2,0.13,0.71,-0.21,-0.7,95.67,62.98,268.85,-0.85,0.49,-0.02
2,1.225,0.13,0.71,-0.21,-0.7,96.02,62.9,268.96,-0.86,0.49,-0.02
2,1.25,0.13,0.71,-0.22,-0.7,96.38,62.74,269.1,-0.87,0.53,-0.02
2,1.275,0.13,0.71,-0.22,-0.7,96.6,62.6,269.26,-0.84,0.5,-0.04
2,1.3,0.13,0.71,-0.22,-0.69,97.0,62.31,269.52,-0.84,0.5,-0.02
2,1.325,0.13,0.72,-0.22,-0.69,97.55,61.89,269.87,-0.84,0.57,-0.02
2,1.35,0.13,0.72,-0.23,-0.69,98.08,61.4,270.34,-0.85,0.55,-0.05
2,1.375,0.13,0.72,-0.23,-0.69,98.08,61.4,270.34,-0.85,0.55,-0.05
2,1.4,0.14,0.72,-0.23,-0.69,98.8,60.76,270.99,-0.83,0.59,-0.11
2,1.425,0.14,0.72,-0.24,-0.68,99.5,60.03,271.56,-0.83,0.61,-0.1
2,1.45,0.14,0.72,-0.24,-0.68,100.16,59.19,272.19,-0.81,0.57,-0.11
2,1.475,0.15,0.72,-0.25,-0.68,100.79,58.25,272.78,-0.8,0.62,-0.06
2,1.5,0.15,0.72,-0.25,-0.67,101.37,57.27,273.33,-0.81,0.63,-0.09
2,1.525,0.16,0.72,-0.26,-0.67,101.78,56.57,273.74,-0.81,0.65,-0.12
2,1.55,0.16,0.72,-0.26,-0.67,101.78,56.57,273.74,-0.81,0.66,-0.14
2,1.575,0.17,0.73,-0.26,-0.66,102.43,55.47,274.44,-0.81,0.66,-0.14
2,1.6,0.17,0.73,-0.27,-0.66,103.21,54.24,275.24,-0.84,0.7,-0.15
2,1.625,0.18,0.73,-0.28,-0.65,104.17,52.88,276.19,-0.81,0.67,-0.15
2,1.65,0.19,0.73,-0.29,-0.64,105.42,51.28,277.4,-0.81,0.68,-0.21
2,1.675,0.19,0.74,-0.29,-0.63,106.29,50.15,278.2,-0.79,0.72,-0.22
2,1.7,0.2,0.74,-0.3,-0.62,107.74,48.26,279.44,-0.76,0.73,-0.28
2,1.725,0.21,0.75,-0.31,-0.61,109.14,46.26,280.54,-0.75,0.77,-0.29
2,1.75,0.22,0.75,-0.32,-0.6,110.1,44.78,281.23,-0.75,0.8,-0.28
2,1.775,0.23,0.75,-0.34,-0.58,111.64,42.37,282.29,-0.73,0.81,-0.32
2,1.8,0.23,0.75,-0.34,-0.58,111.64,42.37,282.29,-0.7,0.86,-0.35
2,1.825,0.24,0.76,-0.35,-0.56,113.16,39.77,283.37,-0.7,0.86,-0.35
2,1.85,0.25,0.76,-0.36,-0.55,114.23,37.86,284.11,-0.65,0.92,-0.4
2,1.875,0.26,0.77,-0.38,-0.52,116.22,33.85,285.61,-0.59,0.93,-0.43
2,1.9,0.28,0.77,-0.4,-0.5,117.75,30.66,286.81,-0.57,0.96,-0.43
2,1.925,0.29,0.78,-0.41,-0.47,119.21,27.36,288.07,-0.52,0.95,-0.47
2,1.95,0.29,0.78,-0.41,-0.47,119.21,27.36,288.07,-0.52,0.95,-0.47
2,1.975,0.3,0.78,-0.42,-0.44,120.63,23.89,289.33,-0.48,0.95,-0.56
2,2.0,0.32,0.79,-0.44,-0.41,121.9,20.21,290.52,-0.42,0.96,-0.57
2,2.025,0.33,0.79,-0.45,-0.38,123.0,16.33,291.65,-0.36,0.97,-0.57
2,2.05,0.35,0.79,-0.46,-0.35,123.96,12.32,292.65,-0.28,0.97,-0.6
2,2.075,0.36,0.79,-0.47,-0.33,124.5,9.55,293.29,-0.23,1.02,-0.59
2,2.1,0.38,0.79,-0.48,-0.3,125.1,5.32,294.22,-0.16,1.01,-0.62
2,2.125,0.4,0.78,-0.49,-0.26,125.5,0.96,295.13,-0.08,0.98,-0.59
2,2.15,0.4,0.78,-0.49,-0.26,125.5,0.96,295.13,-0.08,0.98,-0.59
2,2.175,0.42,0.78,-0.51,-0.22,125.84,-4.97,296.45,0.02,0.97,-0.55
2,2.2,0.44,0.77,-0.51,-0.18,125.86,-9.56,297.53,0.09,0.89,-0.53
2,2.225,0.46,0.76,-0.52,-0.14,125.86,-13.93,298.52,0.16,0.91,-0.55
2,2.25,0.47,0.76,-0.52,-0.12,125.89,-16.88,299.14,0.18,0.93,-0.55
2,2.275,0.49,0.75,-0.53,-0.08,125.84,-21.35,300.05,0.21,0.85,-0.57
2,2.3,0.5,0.74,-0.54,-0.05,125.97,-25.66,300.92,0.25,0.84,-0.53
2,2.325,0.5,0.74,-0.54,-0.05,125.97,-25.66,300.92,0.25,0.84,-0.53
2,2.35,0.51,0.72,-0.54,-0.01,126.13,-29.89,301.68,0.38,0.76,-0.47
2,2.375,0.52,0.72,-0.55,0.01,126.33,-32.78,302.15,0.42,0.8,-0.44
2,2.4,0.53,0.7,-0.55,0.05,126.62,-36.97,302.86,0.47,0.73,-0.44
2,2.425,0.54,0.7,-0.55,0.07,126.84,-39.7,303.39,0.53,0.66,-0.43
2,2.45,0.54,0.68,-0.56,0.12,127.29,-44.94,304.58,0.56,0.69,-0.39
2,2.475,0.55,0.67,-0.56,0.14,127.44,-47.43,305.23,0.59,0.64,-0.37
2,2.5,0.55,0.67,-0.56,0.16,127.55,-49.83,305.92,0.63,0.55,-0.31
2,2.525,0.55,0.65,-0.56,0.2,127.94,-54.33,307.3,0.67,0.55,-0.25
2,2.55,0.55,0.64,-0.55,0.23,128.11,-57.34,308.43,0.71,0.46,-0.3
2,2.575,0.55,0.64,-0.55,0.23,128.11,-57.34,308.43,0.71,0.46,-0.3
2,2.6,0.55,0.64,-0.55,0.26,128.53,-60.08,309.5,0.76,0.48,-0.23
2,2.625,0.55,0.63,-0.55,0.27,128.62,-61.82,310.33,0.87,0.39,-0.11
2,2.65,0.55,0.62,-0.54,0.3,128.2,-64.23,311.83,0.88,0.36,-0.06
2,2.675,0.55,0.62,-0.54,0.32,127.56,-66.21,313.38,0.88,0.3,0.04
2,2.7,0.55,0.61,-0.54,0.32,127.06,-67.15,314.23,0.89,0.25,0.14
2,2.725,0.56,0.61,-0.54,0.33,126.46,-67.89,314.71,0.85,0.2,0.06
2,2.75,0.56,0.61,-0.54,0.32,126.27,-67.63,314.35,0.77,0.3,0.06
2,2.775,0.56,0.61,-0.54,0.32,126.12,-66.89,313.8,0.76,0.2,0.05
2,2.8,0.56,0.61,-0.55,0.3,126.24,-65.04,312.52,0.71,0.29,-0.01
2,2.825,0.56,0.62,-0.55,0.27,126.6,-62.56,310.87,0.69,0.39,-0.12
2,2.85,0.56,0.63,-0.55,0.25,126.89,-60.62,309.71,0.7,0.47,-0.2
2,2.875,0.56,0.64,-0.56,0.22,127.2,-57.32,308.1,0.69,0.51,-0.25
2,2.9,0.56,0.65,-0.56,0.19,127.23,-53.81,306.88,0.65,0.59,-0.3
2,2.925,0.56,0.65,-0.56,0.19,127.23,-53.81,306.88,0.65,0.59,-0.3
2,2.95,0.55,0.66,-0.56,0.17,127.26,-51.34,306.29,0.67,0.68,-0.34
2,2.975,0.55,0.68,-0.56,0.13,127.25,-46.2,305.22,0.62,0.67,-0.37
2,3.0,0.54,0.69,-0.55,0.1,127.46,-42.44,304.35,0.59,0.69,-0.31
2,3.025,0.53,0.7,-0.55,0.08,127.61,-39.88,303.8,0.53,0.73,-0.39
2,3.05,0.52,0.71,-0.55,0.05,127.95,-35.93,302.98,0.53,0.73,-0.44
2,3.075,0.51,0.73,-0.55,0.01,128.33,-31.98,302.13,0.48,0.78,-0.48
2,3.1,0.49,0.74,-0.54,-0.02,128.64,-28.14,301.3,0.45,0.83,-0.49
2,3.125,0.49,0.74,-0.54,-0.02,128.64,-28.14,301.3,0.45,0.83,-0.49
2,3.15,0.48,0.75,-0.54,-0.05,128.95,-24.34,300.53,0.41,0.87,-0.51
2,3.175,0.47,0.76,-0.53,-0.07,128.95,-21.83,300.06,0.33,0.84,-0.48
2,3.2,0.46,0.77,-0.53,-0.1,128.88,-17.98,299.38,0.28,0.94,-0.64
2,3.225,0.44,0.77,-0.52,-0.13,128.76,-14.18,298.63,0.21,0.9,-0.65
2,3.25,0.43,0.78,-0.52,-0.16,128.19,-10.5,297.93,0.14,0.87,-0.64
2,3.275,0.42,0.78,-0.51,-0.19,127.92,-6.77,297.1,0.07,1.04,-0.68
2,3.3,0.41,0.79,-0.5,-0.22,127.19,-3.2,296.31,-0.07,0.89,-0.71
2,3.325,0.41,0.79,-0.5,-0.22,127.19,-3.2,296.31,-0.07,0.89,-0.71
2,3.35,0.39,0.79,-0.49,-0.25,126.61,0.36,295.53,-0.13,0.98,-0.57
2,3.375,0.38,0.79,-0.49,-0.28,125.96,3.88,294.69,-0.2,1.02,-0.68
2,3.4,0.37,0.79,-0.48,-0.31,125.21,7.29,293.9,-0.22,0.95,-0.48
2,3.425,0.36,0.79,-0.47,-0.33,124.75,9.45,293.42,-0.3,0.98,-0.52
2,3.45,0.35,0.79,-0.46,-0.35,124.04,12.77,292.63,-0.29,0.99,-0.5
2,3.475,0.33,0.79,-0.45,-0.38,123.29,15.86,291.9,-0.32,0.96,-0.51
2,3.5,0.32,0.79,-0.44,-0.4,122.43,18.79,291.18,-0.35,0.9,-0.45
2,3.525,0.32,0.79,-0.43,-0.42,121.83,20.71,290.64,-0.4,0.93,-0.45
2,3.55,0.3,0.78,-0.42,-0.44,120.92,23.46,289.79,-0.43,0.91,-0.4
2,3.575,0.3,0.78,-0.42,-0.44,120.92,23.46,289.79,-0.43,0.91,-0.4
2,3.6,0.29,0.78,-0.41,-0.46,119.94,26.19,288.87,-0.38,0.9,-0.51
2,3.625,0.28,0.78,-0.4,-0.48,118.91,28.86,287.89,-0.5,0.95,-0.5
2,3.65,0.27,0.77,-0.39,-0.5,117.74,31.4,286.94,-0.56,0.81,-0.33
2,3.675,0.26,0.77,-0.38,-0.52,116.46,33.93,285.91,-0.6,0.81,-0.41
2,3.7,0.25,0.76,-0.37,-0.54,115.35,36.27,284.78,-0.65,0.9,-0.36
2,3.725,0.25,0.76,-0.37,-0.54,115.35,36.27,284.78,-0.65,0.9,-0.36
2,3.75,0.24,0.76,-0.36,-0.55,114.0,38.45,283.78,-0.65,0.77,-0.28
2,3.775,0.23,0.76,-0.35,-0.57,112.76,40.59,282.66,-0.68,0.82,-0.31
2,3.8,0.22,0.75,-0.34,-0.58,111.63,42.51,281.59,-0.7,0.8,-0.25
2,3.825,0.22,0.75,-0.33,-0.59,110.85,43.78,280.93,-0.7,0.73,-0.21
2,3.85,0.21,0.74,-0.32,-0.6,109.7,45.63,279.99,-0.7,0.77,-0.3
2,3.875,0.2,0.74,-0.31,-0.62,108.44,47.49,278.89,-0.73,0.76,-0.24
2,3.9,0.19,0.74,-0.3,-0.63,107.01,49.21,277.75,-0.77,0.71,-0.16
2,3.925,0.19,0.73,-0.3,-0.63,106.03,50.27,276.99,-0.77,0.7,-0.16
2,3.95,0.18,0.73,-0.29,-0.65,104.5,51.82,275.75,-0.8,0.71,-0.19
2,3.975,0.18,0.73,-0.29,-0.65,104.5,51.82,275.75,-0.8,0.71,-0.19
2,4.0,0.18,0.72,-0.28,-0.66,102.84,53.31,274.41,-0.79,0.68,-0.11
2,4.025,0.17,0.72,-0.27,-0.66,101.25,54.69,273.19,-0.78,0.64,-0.1
2,4.05,0.17,0.72,-0.26,-0.67,100.29,55.55,272.4,-0.79,0.64,-0.14
2,4.075,0.16,0.71,-0.25,-0.68,98.9,56.71,271.21,-0.82,0.65,-0.09
2,4.1,0.16,0.71,-0.25,-0.68,97.48,57.83,270.0,-0.82,0.59,-0.08
2,4.125,0.15,0.71,-0.24,-0.69,96.63,58.53,269.22,-0.84,0.58,-0.08
2,4.15,0.15,0.71,-0.24,-0.69,95.43,59.43,268.02,-0.84,0.58,-0.07
2,4.175,0.14,0.7,-0.23,-0.7,94.41,60.13,267.0,-0.82,0.59,-0.04
2,4.2,0.14,0.7,-0.23,-0.7,93.6,60.69,266.18,-0.84,0.55,-0.04
2,4.225,0.14,0.7,-0.23,-0.7,93.6,60.69,266.18,-0.84,0.55,-0.04
2,4.25,0.13,0.7,-0.23,-0.71,92.95,61.18,265.41,-0.82,0.57,0.0
2,4.275,0.13,0.7,-0.23,-0.71,92.51,61.61,264.82,-0.83,0.54,-0.04
2,4.3,0.13,0.7,-0.22,-0.71,92.26,61.94,264.42,-0.84,0.56,-0.03
2,4.325,0.13,0.7,-0.22,-0.71,92.07,62.2,264.11,-0.84,0.54,-0.01
2,4.35,0.12,0.7,-0.22,-0.71,91.99,62.42,263.92,-0.84,0.51,-0.02
2,4.375,0.12,0.7,-0.22,-0.71,91.99,62.42,263.92,-0.84,0.51,-0.02
2,4.4,0.12,0.7,-0.22,-0.71,92.01,62.58,263.8,-0.85,0.54,-0.01
2,4.425,0.12,0.7,-0.22,-0.71,92.03,62.71,263.7,-0.84,0.53,-0.0
2,4.45,0.12,0.7,-0.22,-0.71,92.02,62.77,263.65,-0.83,0.52,0.0
2,4.475,0.12,0.7,-0.22,-0.71,92.07,62.87,263.68,-0.83,0.54,0.02
2,4.5,0.12,0.7,-0.22,-0.71,92.16,62.93,263.79,-0.85,0.52,0.01
2,4.525,0.12,0.7,-0.22,-0.71,92.26,62.97,263.92,-0.86,0.54,0.02
2,4.55,0.12,0.7,-0.22,-0.71,92.35,62.97,264.12,-0.86,0.52,0.02
2,4.575,0.12,0.7,-0.22,-0.71,92.35,62.97,264.12,-0.86,0.52,0.02
2,4.6,0.12,0.7,-0.22,-0.71,92.4,62.95,264.3,-0.85,0.52,0.04
2,4.625,0.12,0.7,-0.22,-0.71,92.41,62.91,264.48,-0.85,0.5,0.02
2,4.65,0.12,0.7,-0.22,-0.71,92.38,62.85,264.66,-0.85,0.5,0.02
2,4.675,0.12,0.7,-0.22,-0.71,92.35,62.79,264.84,-0.86,0.5,-0.0
2,4.7,0.13,0.7,-0.22,-0.71,92.37,62.74,265.0,-0.85,0.5,0.0
2,4.725,0.13,0.7,-0.22,-0.71,92.42,62.7,265.1,-0.85,0.49,0.02
2,4.75,0.13,0.7,-0.22,-0.71,92.54,62.67,265.31,-0.86,0.47,0.03
2,4.775,0.13,0.7,-0.22,-0.71,92.69,62.64,265.57,-0.85,0.49,0.03
2,4.8,0.13,0.7,-0.22,-0.71,92.81,62.61,265.78,-0.85,0.49,0.0
2,4.825,0.13,0.7,-0.22,-0.71,92.81,62.61,265.78,-0.85,0.49,0.0
2,4.85,0.13,0.7,-0.21,-0.71,92.92,62.59,266.04,-0.86,0.51,0.03
2,4.875,0.13,0.7,-0.21,-0.71,92.96,62.58,266.23,-0.86,0.47,0.01
2,4.9,0.13,0.7,-0.21,-0.71,92.99,62.58,266.39,-0.85,0.51,0.03
2,4.925,0.13,0.7,-0.21,-0.71,92.98,62.59,266.48,-0.87,0.48,0.0
2,4.95,0.13,0.7,-0.21,-0.71,92.97,62.62,266.57,-0.85,0.5,0.01
2,4.975,0.13,0.7,-0.21,-0.71,92.91,62.66,266.59,-0.86,0.48,0.01
2,5.0,0.13,0.7,-0.21,-0.71,92.9,62.68,266.54,-0.86,0.48,0.01
