rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
3,3.75,0.07,0.69,-0.28,-0.71,96.55,62.63,259.54,-0.84,0.53,-0.03
3,3.775,0.07,0.69,-0.28,-0.71,96.28,62.61,259.52,-0.86,0.5,-0.04
3,3.8,0.07,0.69,-0.27,-0.71,95.98,62.59,259.57,-0.86,0.48,-0.02
3,3.825,0.07,0.69,-0.27,-0.71,95.98,62.59,259.57,-0.86,0.48,-0.02
3,3.85,0.07,0.69,-0.27,-0.71,95.67,62.57,259.68,-0.85,0.5,-0.02
3,3.875,0.08,0.69,-0.27,-0.71,95.5,62.56,259.83,-0.86,0.49,-0.05
3,3.9,0.08,0.69,-0.27,-0.71,95.25,62.57,260.04,-0.84,0.5,-0.03
3,3.925,0.08,0.69,-0.26,-0.71,95.05,62.61,260.31,-0.86,0.49,-0.02
3,3.95,0.08,0.7,-0.26,-0.71,94.89,62.68,260.54,-0.84,0.48,-0.02
3,3.975,0.08,0.7,-0.26,-0.71,94.84,62.74,260.75,-0.85,0.49,-0.01
3,4.0,0.09,0.7,-0.26,-0.71,94.97,62.79,261.0,-0.85,0.49,-0.0
3,4.025,0.09,0.7,-0.26,-0.71,94.97,62.79,261.0,-0.85,0.49,-0.0
3,4.05,0.09,0.7,-0.26,-0.71,95.19,62.81,261.26,-0.85,0.51,-0.01
3,4.075,0.08,0.7,-0.26,-0.71,95.44,62.83,261.48,-0.85,0.51,-0.0
3,4.1,0.08,0.7,-0.26,-0.71,95.67,62.85,261.66,-0.86,0.5,0.0
3,4.125,0.08,0.7,-0.26,-0.71,95.86,62.85,261.78,-0.86,0.5,-0.01
3,4.15,0.08,0.7,-0.26,-0.71,96.0,62.87,261.89,-0.85,0.49,-0.01
3,4.175,0.08,0.7,-0.26,-0.71,96.0,62.87,261.89,-0.85,0.49,-0.01
3,4.2,0.08,0.7,-0.26,-0.71,96.09,62.89,261.99,-0.86,0.49,-0.01
3,4.225,0.08,0.7,-0.26,-0.71,96.11,62.91,262.1,-0.86,0.5,0.0
3,4.25,0.08,0.7,-0.26,-0.71,96.06,62.94,262.2,-0.87,0.5,0.0
3,4.275,0.09,0.7,-0.25,-0.71,96.01,62.97,262.29,-0.88,0.49,-0.02
3,4.3,0.09,0.7,-0.25,-0.71,95.91,63.03,262.33,-0.86,0.51,-0.01
3,4.325,0.09,0.7,-0.25,-0.71,95.91,63.03,262.33,-0.86,0.51,-0.01
3,4.35,0.09,0.7,-0.25,-0.71,95.84,63.06,262.39,-0.86,0.49,-0.0
3,4.375,0.09,0.7,-0.25,-0.71,95.83,63.07,262.45,-0.86,0.5,-0.01
3,4.4,0.09,0.7,-0.25,-0.71,95.8,63.06,262.5,-0.86,0.48,-0.02
3,4.425,0.09,0.7,-0.25,-0.71,95.78,63.07,262.5,-0.85,0.5,-0.02
3,4.45,0.09,0.7,-0.25,-0.71,95.78,63.07,262.5,-0.85,0.5,-0.01
3,4.475,0.09,0.7,-0.25,-0.71,95.75,63.05,262.47,-0.85,0.5,-0.01
3,4.5,0.09,0.7,-0.25,-0.71,95.74,63.05,262.48,-0.85,0.5,-0.02
3,4.525,0.09,0.7,-0.25,-0.71,95.76,63.05,262.52,-0.86,0.5,-0.01
3,4.55,0.09,0.7,-0.25,-0.71,95.75,63.03,262.55,-0.86,0.5,0.0
3,4.575,0.09,0.7,-0.25,-0.71,95.73,63.02,262.55,-0.83,0.49,-0.01
3,4.6,0.09,0.7,-0.25,-0.71,95.71,63.0,262.61,-0.86,0.5,-0.0
3,4.625,0.09,0.7,-0.25,-0.71,95.68,62.97,262.62,-0.84,0.49,-0.01
3,4.65,0.09,0.7,-0.25,-0.71,95.66,62.93,262.69,-0.86,0.5,-0.01
3,4.675,0.09,0.7,-0.25,-0.71,95.63,62.89,262.76,-0.87,0.51,-0.01
3,4.7,0.09,0.7,-0.25,-0.71,95.56,62.84,262.77,-0.85,0.5,-0.0
3,4.725,0.09,0.7,-0.25,-0.71,95.56,62.84,262.77,-0.85,0.5,-0.0
3,4.75,0.09,0.7,-0.25,-0.71,95.51,62.8,262.82,-0.85,0.48,-0.02
3,4.775,0.09,0.7,-0.25,-0.71,95.45,62.74,262.87,-0.85,0.5,0.0
3,4.8,0.09,0.7,-0.25,-0.71,95.44,62.71,262.98,-0.86,0.49,-0.02
3,4.825,0.09,0.7,-0.25,-0.71,95.44,62.71,262.98,-0.86,0.49,-0.02
3,4.85,0.1,0.7,-0.25,-0.71,95.4,62.68,263.08,-0.85,0.48,-0.02
3,4.875,0.1,0.7,-0.25,-0.71,95.43,62.66,263.14,-0.86,0.5,0.02
3,4.9,0.1,0.7,-0.25,-0.71,95.47,62.64,263.3,-0.88,0.49,-0.02
3,4.925,0.1,0.7,-0.25,-0.7,95.53,62.63,263.45,-0.85,0.5,-0.02
3,4.95,0.1,0.7,-0.25,-0.7,95.56,62.62,263.57,-0.85,0.5,0.0
3,4.975,0.1,0.7,-0.25,-0.7,95.56,62.62,263.57,-0.85,0.5,0.0
3,5.0,0.1,0.7,-0.25,-0.7,95.6,62.6,263.74,-0.86,0.5,-0.0
