rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
5,2.45,0.08,0.71,-0.27,-0.69,99.91,62.33,264.82,-0.83,0.56,-0.12
5,2.475,0.08,0.71,-0.27,-0.69,100.08,62.46,264.11,-0.83,0.56,-0.12
5,2.5,0.07,0.71,-0.28,-0.69,100.34,62.42,263.54,-0.84,0.56,-0.09
5,2.525,0.07,0.71,-0.28,-0.69,100.52,62.34,263.14,-0.83,0.57,-0.07
5,2.55,0.07,0.7,-0.28,-0.69,100.71,62.21,263.02,-0.84,0.55,-0.09
5,2.575,0.07,0.7,-0.28,-0.69,100.8,62.03,263.1,-0.83,0.55,-0.06
5,2.6,0.07,0.71,-0.28,-0.69,100.74,61.83,263.29,-0.83,0.54,-0.06
5,2.625,0.07,0.71,-0.28,-0.69,100.74,61.83,263.29,-0.83,0.54,-0.06
5,2.65,0.07,0.71,-0.28,-0.69,100.62,61.61,263.6,-0.85,0.52,-0.07
5,2.675,0.08,0.71,-0.28,-0.69,100.41,61.39,263.97,-0.84,0.53,-0.07
5,2.7,0.08,0.71,-0.28,-0.69,100.14,61.21,264.42,-0.84,0.5,-0.07
5,2.725,0.09,0.71,-0.27,-0.69,99.86,61.06,264.86,-0.84,0.49,-0.05
5,2.75,0.09,0.71,-0.27,-0.69,99.86,61.06,264.86,-0.84,0.49,-0.05
5,2.775,0.09,0.71,-0.27,-0.69,99.59,60.93,265.3,-0.85,0.5,-0.05
5,2.8,0.1,0.71,-0.27,-0.69,99.43,60.83,265.67,-0.85,0.51,-0.05
5,2.825,0.1,0.71,-0.27,-0.69,99.38,60.79,265.94,-0.85,0.51,-0.05
5,2.85,0.1,0.71,-0.26,-0.69,99.36,60.74,266.28,-0.86,0.52,-0.04
5,2.875,0.11,0.71,-0.26,-0.69,99.37,60.74,266.59,-0.84,0.5,-0.04
5,2.9,0.11,0.71,-0.26,-0.69,99.48,60.76,266.85,-0.83,0.52,-0.04
5,2.925,0.11,0.71,-0.26,-0.69,99.62,60.79,267.12,-0.85,0.51,-0.04
5,2.95,0.11,0.71,-0.26,-0.69,99.62,60.79,267.12,-0.85,0.51,-0.04
5,2.975,0.11,0.71,-0.26,-0.69,99.78,60.81,267.33,-0.83,0.52,-0.02
5,3.0,0.11,0.71,-0.26,-0.69,99.83,60.82,267.41,-0.85,0.52,-0.03
5,3.025,0.11,0.71,-0.26,-0.69,99.89,60.84,267.51,-0.84,0.52,-0.03
5,3.05,0.11,0.71,-0.26,-0.69,99.89,60.85,267.6,-0.84,0.53,-0.03
5,3.075,0.11,0.71,-0.26,-0.69,99.78,60.85,267.58,-0.84,0.53,-0.03
5,3.1,0.11,0.71,-0.26,-0.69,99.78,60.85,267.58,-0.85,0.53,-0.04
5,3.125,0.11,0.71,-0.26,-0.69,99.58,60.89,267.54,-0.85,0.53,-0.04
5,3.15,0.11,0.71,-0.26,-0.69,99.34,60.97,267.47,-0.86,0.52,-0.05
5,3.175,0.11,0.71,-0.25,-0.69,99.04,61.04,267.35,-0.85,0.52,-0.05
5,3.2,0.11,0.71,-0.25,-0.69,98.81,61.08,267.3,-0.85,0.51,-0.04
5,3.225,0.11,0.71,-0.25,-0.69,98.69,61.11,267.37,-0.85,0.52,-0.04
5,3.25,0.11,0.71,-0.25,-0.69,98.62,61.15,267.48,-0.85,0.5,-0.05
5,3.275,0.11,0.71,-0.25,-0.69,98.62,61.15,267.48,-0.85,0.5,-0.05
5,3.3,0.11,0.71,-0.25,-0.69,98.58,61.18,267.59,-0.84,0.52,-0.04
5,3.325,0.11,0.71,-0.25,-0.69,98.55,61.23,267.73,-0.84,0.51,-0.05
5,3.35,0.11,0.71,-0.25,-0.69,98.53,61.26,267.88,-0.84,0.53,-0.04
5,3.375,0.12,0.71,-0.24,-0.69,98.48,61.32,268.05,-0.84,0.52,-0.05
5,3.4,0.12,0.71,-0.24,-0.69,98.46,61.38,268.22,-0.83,0.52,-0.03
5,3.425,0.12,0.71,-0.24,-0.69,98.44,61.4,268.35,-0.84,0.51,-0.05
5,3.45,0.12,0.71,-0.24,-0.69,98.44,61.4,268.35,-0.83,0.54,-0.04
5,3.475,0.12,0.71,-0.24,-0.69,98.42,61.44,268.52,-0.83,0.54,-0.04
5,3.5,0.12,0.71,-0.24,-0.69,98.44,61.46,268.75,-0.85,0.52,-0.04
5,3.525,0.12,0.71,-0.24,-0.69,98.51,61.45,269.03,-0.85,0.52,-0.04
5,3.55,0.12,0.72,-0.24,-0.69,98.58,61.44,269.26,-0.84,0.53,-0.02
5,3.575,0.12,0.72,-0.24,-0.69,98.67,61.39,269.52,-0.84,0.51,-0.04
5,3.6,0.12,0.72,-0.24,-0.69,98.79,61.3,269.8,-0.84,0.52,-0.05
5,3.625,0.13,0.72,-0.23,-0.69,98.84,61.26,269.96,-0.84,0.52,-0.04
5,3.65,0.13,0.72,-0.23,-0.69,98.87,61.19,270.15,-0.85,0.52,-0.03
5,3.675,0.13,0.72,-0.23,-0.69,98.93,61.13,270.31,-0.85,0.5,-0.04
5,3.7,0.13,0.72,-0.23,-0.69,98.93,61.13,270.31,-0.85,0.5,-0.04
5,3.725,0.13,0.72,-0.23,-0.69,99.04,61.01,270.57,-0.86,0.52,-0.04
5,3.75,0.13,0.72,-0.23,-0.69,99.13,60.89,270.87,-0.86,0.52,-0.06
5,3.775,0.13,0.72,-0.23,-0.69,99.12,60.87,271.03,-0.85,0.52,-0.04
5,3.8,0.13,0.72,-0.23,-0.69,99.12,60.87,271.03,-0.85,0.52,-0.04
5,3.825,0.13,0.72,-0.23,-0.69,99.08,60.84,271.23,-0.84,0.5,-0.02
5,3.85,0.14,0.72,-0.23,-0.69,99.08,60.81,271.46,-0.85,0.5,-0.02
5,3.875,0.14,0.72,-0.23,-0.69,99.06,60.78,271.67,-0.85,0.52,-0.03
5,3.9,0.14,0.72,-0.23,-0.69,99.0,60.76,271.83,-0.85,0.51,-0.04
5,3.925,0.14,0.72,-0.23,-0.69,98.92,60.78,271.98,-0.85,0.51,-0.03
5,3.95,0.14,0.72,-0.23,-0.69,98.92,60.78,271.98,-0.85,0.51,-0.03
5,3.975,0.14,0.72,-0.22,-0.69,98.82,60.8,272.07,-0.84,0.5,-0.02
5,4.0,0.14,0.72,-0.22,-0.69,98.75,60.82,272.15,-0.84,0.51,-0.03
5,4.025,0.14,0.72,-0.22,-0.69,98.72,60.84,272.23,-0.85,0.52,-0.03
5,4.05,0.14,0.72,-0.22,-0.69,98.68,60.87,272.26,-0.86,0.52,-0.04
5,4.075,0.14,0.72,-0.22,-0.69,98.59,60.9,272.21,-0.85,0.52,-0.04
5,4.1,0.14,0.72,-0.22,-0.69,98.53,60.94,272.16,-0.85,0.5,-0.02
5,4.125,0.14,0.72,-0.22,-0.69,98.53,60.94,272.16,-0.85,0.5,-0.02
5,4.15,0.14,0.72,-0.22,-0.69,98.53,60.94,272.17,-0.84,0.51,-0.03
5,4.175,0.14,0.72,-0.22,-0.69,98.55,60.92,272.2,-0.84,0.51,-0.03
5,4.2,0.14,0.72,-0.22,-0.69,98.55,60.91,272.23,-0.85,0.52,-0.04
5,4.225,0.14,0.72,-0.22,-0.69,98.53,60.91,272.26,-0.85,0.52,-0.03
5,4.25,0.14,0.72,-0.22,-0.69,98.44,60.92,272.25,-0.85,0.52,-0.02
5,4.275,0.14,0.72,-0.22,-0.69,98.35,60.95,272.25,-0.85,0.51,-0.03
5,4.3,0.14,0.72,-0.22,-0.69,98.28,60.97,272.25,-0.85,0.51,-0.03
5,4.325,0.15,0.72,-0.22,-0.69,98.18,60.97,272.24,-0.86,0.53,-0.03
5,4.35,0.15,0.72,-0.22,-0.69,98.09,60.97,272.24,-0.86,0.51,-0.04
5,4.375,0.15,0.72,-0.22,-0.69,98.09,60.97,272.24,-0.86,0.51,-0.04
5,4.4,0.15,0.72,-0.22,-0.69,97.98,60.97,272.21,-0.83,0.52,-0.02
5,4.425,0.15,0.72,-0.22,-0.69,97.9,60.96,272.2,-0.85,0.51,-0.03
5,4.45,0.15,0.72,-0.22,-0.69,97.84,60.95,272.19,-0.84,0.5,-0.04
5,4.475,0.15,0.72,-0.22,-0.69,97.79,60.93,272.17,-0.85,0.52,-0.03
5,4.5,0.15,0.72,-0.22,-0.69,97.76,60.92,272.17,-0.85,0.51,-0.03
5,4.525,0.15,0.72,-0.22,-0.69,97.76,60.92,272.17,-0.85,0.51,-0.03
5,4.55,0.15,0.72,-0.22,-0.69,97.74,60.92,272.19,-0.85,0.51,-0.02
5,4.575,0.15,0.72,-0.22,-0.69,97.72,60.91,272.2,-0.85,0.51,-0.02
5,4.6,0.15,0.72,-0.22,-0.69,97.69,60.93,272.22,-0.84,0.51,-0.02
5,4.625,0.15,0.72,-0.21,-0.69,97.63,60.95,272.26,-0.85,0.5,-0.02
5,4.65,0.15,0.72,-0.21,-0.69,97.57,60.96,272.27,-0.84,0.52,-0.02
5,4.675,0.15,0.72,-0.21,-0.69,97.54,60.96,272.3,-0.85,0.5,-0.02
5,4.7,0.15,0.72,-0.21,-0.69,97.54,60.96,272.32,-0.85,0.5,-0.03
5,4.725,0.15,0.72,-0.21,-0.69,97.54,60.96,272.32,-0.85,0.5,-0.02
5,4.75,0.15,0.72,-0.21,-0.69,97.58,60.96,272.34,-0.85,0.5,-0.02
5,4.775,0.15,0.72,-0.21,-0.69,97.58,60.96,272.34,-0.85,0.51,-0.02
5,4.8,0.15,0.72,-0.21,-0.69,97.61,60.95,272.34,-0.85,0.51,-0.02
5,4.825,0.15,0.72,-0.21,-0.69,97.65,60.96,272.35,-0.85,0.51,-0.02
5,4.85,0.15,0.72,-0.21,-0.69,97.66,60.97,272.35,-0.85,0.51,-0.02
5,4.875,0.15,0.72,-0.21,-0.69,97.64,60.99,272.34,-0.85,0.51,-0.02
5,4.9,0.15,0.72,-0.21,-0.69,97.61,61.01,272.31,-0.85,0.5,-0.01
5,4.925,0.15,0.72,-0.21,-0.69,97.61,61.01,272.31,-0.86,0.5,-0.02
5,4.95,0.15,0.72,-0.21,-0.69,97.63,61.01,272.31,-0.86,0.52,-0.03
5,4.975,0.15,0.72,-0.21,-0.69,97.61,61.04,272.25,-0.85,0.52,-0.02
5,5.0,0.15,0.72,-0.21,-0.69,97.62,61.06,272.19,-0.84,0.51,-0.02
